"collectDate","uva_250","uva_280","dtpr","site"
2019-03-12 14:55:00,0.0167,0.0087,2019-03-12 15:00:00,"KING"
2019-03-27 15:06:00,0.0216,0.0155,2019-03-27 15:00:00,"KING"
2019-04-01 15:55:00,0.0201,0.0143,2019-04-01 16:00:00,"KING"
2019-04-08 15:45:00,0.0214,0.0139,2019-04-08 15:45:00,"KING"
2019-04-15 13:42:00,0.0199,0.0138,2019-04-15 13:45:00,"KING"
2019-04-30 14:35:00,0.0218,0.0145,2019-04-30 14:30:00,"KING"
2019-05-06 16:15:00,0.032,0.0202,2019-05-06 16:15:00,"KING"
2019-05-14 15:25:00,0.0445,0.0343,2019-05-14 15:30:00,"KING"
2019-05-20 14:33:00,0.0281,0.0185,2019-05-20 14:30:00,"KING"
2019-06-03 17:08:00,0.0223,0.0148,2019-06-03 17:15:00,"KING"
2019-06-05 17:28:00,0.0284,0.016,2019-06-05 17:30:00,"KING"
2019-06-10 18:08:00,0.0214,0.016,2019-06-10 18:15:00,"KING"
2019-06-18 14:20:00,0.0318,0.0177,2019-06-18 14:15:00,"KING"
2019-07-02 14:31:00,0.0364,0.0235,2019-07-02 14:30:00,"KING"
2019-07-08 14:57:00,0.02815,0.0176,2019-07-08 15:00:00,"KING"
2019-07-16 14:45:00,0.0163,0.0082,2019-07-16 14:45:00,"KING"
2019-08-05 14:48:00,0.0238,0.0179,2019-08-05 14:45:00,"KING"
2019-08-07 16:06:00,0.0908,0.0636,2019-08-07 16:00:00,"KING"
2019-09-04 16:35:00,0.032,0.0221,2019-09-04 16:30:00,"KING"
2019-09-30 17:31:00,0.0255,0.0168,2019-09-30 17:30:00,"KING"
2019-10-29 13:35:00,0.0199,0.0136,2019-10-29 13:30:00,"KING"
2019-11-05 15:29:00,0.0216,0.0163,2019-11-05 15:30:00,"KING"
2020-01-07 15:18:00,NA,-0.0082,2020-01-07 15:15:00,"KING"
2020-02-04 15:50:00,NA,0.0233,2020-02-04 15:45:00,"KING"
2020-03-03 15:37:00,NA,0.0107,2020-03-03 15:30:00,"KING"
2020-03-10 14:20:00,NA,0.0245,2020-03-10 14:15:00,"KING"
2020-06-15 17:45:00,NA,0.0109,2020-06-15 17:45:00,"KING"
2020-06-29 14:50:00,NA,0.0133,2020-06-29 14:45:00,"KING"
2020-07-01 14:22:00,NA,0.0141,2020-07-01 14:15:00,"KING"
2020-07-15 15:49:00,NA,0.0408,2020-07-15 15:45:00,"KING"
2020-08-03 16:23:00,NA,0.0044,2020-08-03 16:30:00,"KING"
2020-08-10 14:38:00,NA,0.0043,2020-08-10 14:45:00,"KING"
2020-09-01 16:05:00,NA,0.0044,2020-09-01 16:00:00,"KING"
2020-09-14 15:38:00,NA,0.00145,2020-09-14 15:45:00,"KING"
2020-10-05 14:15:00,NA,0.0175,2020-10-05 14:15:00,"KING"
2015-08-10 19:45:00,0.0824,0.0538,2015-08-10 19:45:00,"LECO"
2016-10-13 13:15:00,0.027,0.016,2016-10-13 13:15:00,"LECO"
2016-11-08 15:30:00,0.0381,0.0289,2016-11-08 15:30:00,"LECO"
2016-11-15 16:15:00,0.0281,0.0194,2016-11-15 16:15:00,"LECO"
2017-01-10 15:30:00,0.0515,0.0464,2017-01-10 15:30:00,"LECO"
2017-01-23 15:30:00,0.0643,0.0362,2017-01-23 15:30:00,"LECO"
2017-02-06 15:45:00,0.009,0.0046,2017-02-06 15:45:00,"LECO"
2017-02-14 15:30:00,0.0241,0.015,2017-02-14 15:30:00,"LECO"
2017-02-28 15:15:00,0.0286,0.0213,2017-02-28 15:15:00,"LECO"
2017-03-07 16:07:00,0.017,0.0148,2017-03-07 16:00:00,"LECO"
2017-03-13 16:00:00,0.0233,0.0197,2017-03-13 16:00:00,"LECO"
2017-03-28 12:45:00,0.0624,0.0466,2017-03-28 12:45:00,"LECO"
2017-04-12 13:30:00,0.043,0.0388,2017-04-12 13:30:00,"LECO"
2017-04-17 15:45:00,0.0335,0.0257,2017-04-17 15:45:00,"LECO"
2017-05-01 15:44:00,0.0224,0.0156,2017-05-01 15:45:00,"LECO"
2017-05-08 15:45:00,0.0294,0.0192,2017-05-08 15:45:00,"LECO"
2017-05-22 16:22:00,0.0554,0.0434,2017-05-22 16:15:00,"LECO"
2017-06-06 15:45:00,0.0311,0.0224,2017-06-06 15:45:00,"LECO"
2017-06-13 15:15:00,0.0255,0.0197,2017-06-13 15:15:00,"LECO"
2017-06-26 15:15:00,0.0138,0.0051,2017-06-26 15:15:00,"LECO"
2017-07-17 17:42:00,0.0292,0.0221,2017-07-17 17:45:00,"LECO"
2017-08-01 15:41:00,0.0338,0.0233,2017-08-01 15:45:00,"LECO"
2017-08-14 15:30:00,0.0354,0.0245,2017-08-14 15:30:00,"LECO"
2017-08-29 15:50:00,0.0269,0.0201,2017-08-29 15:45:00,"LECO"
2017-09-26 16:51:00,0.0437,0.0326,2017-09-26 16:45:00,"LECO"
2017-10-02 15:42:00,0.0442,0.0316,2017-10-02 15:45:00,"LECO"
2017-11-13 17:36:00,0.0177,0.0128,2017-11-13 17:30:00,"LECO"
2017-11-27 17:00:00,0.0223,0.0133,2017-11-27 17:00:00,"LECO"
2017-12-12 15:45:00,0.0291,0.0187,2017-12-12 15:45:00,"LECO"
2018-01-09 16:09:00,0.0252,0.0194,2018-01-09 16:15:00,"LECO"
2018-01-23 15:45:00,0.0255,0.0199,2018-01-23 15:45:00,"LECO"
2018-01-30 15:58:00,0.0383,0.0255,2018-01-30 16:00:00,"LECO"
2018-02-06 16:00:00,0.034,0.0241,2018-02-06 16:00:00,"LECO"
2018-02-27 15:00:00,0.0338,0.0245,2018-02-27 15:00:00,"LECO"
2018-03-05 16:55:00,0.0187,0.0128,2018-03-05 17:00:00,"LECO"
2018-03-12 16:30:00,0.0369,0.0265,2018-03-12 16:30:00,"LECO"
2018-03-26 16:15:00,0.0253,0.0145,2018-03-26 16:15:00,"LECO"
2018-04-09 15:45:00,0.0209,0.0119,2018-04-09 15:45:00,"LECO"
2018-04-17 15:50:00,0.0056,0.0058,2018-04-17 15:45:00,"LECO"
2018-04-30 16:00:00,0.0296,0.0209,2018-04-30 16:00:00,"LECO"
2018-05-14 15:57:00,0.0289,0.0221,2018-05-14 16:00:00,"LECO"
2018-05-21 15:30:00,0.0206,0.015,2018-05-21 15:30:00,"LECO"
2018-06-04 15:45:00,0.0311,0.016,2018-06-04 15:45:00,"LECO"
2018-06-11 15:30:00,0.0196,0.0097,2018-06-11 15:30:00,"LECO"
2018-07-16 15:15:00,0.0184,0.0085,2018-07-16 15:15:00,"LECO"
2018-07-30 16:12:00,0.0255,0.0228,2018-07-30 16:15:00,"LECO"
2018-08-13 14:30:00,0.0345,0.0206,2018-08-13 14:30:00,"LECO"
2018-08-27 17:00:00,0.0279,0.0197,2018-08-27 17:00:00,"LECO"
2018-09-10 15:45:00,0.0403,0.026,2018-09-10 15:45:00,"LECO"
2018-09-25 14:58:00,0.033,0.0255,2018-09-25 15:00:00,"LECO"
2018-10-29 14:53:00,0.0294,0.025,2018-10-29 15:00:00,"LECO"
2018-11-12 17:46:00,0.0524,0.0384,2018-11-12 17:45:00,"LECO"
2018-11-26 17:29:00,0.0323,0.0218,2018-11-26 17:30:00,"LECO"
2018-12-03 15:40:00,0.0286,0.0204,2018-12-03 15:45:00,"LECO"
2018-12-11 16:03:00,0.0228,0.0156,2018-12-11 16:00:00,"LECO"
2019-01-15 16:48:00,0.019,0.0133,2019-01-15 16:45:00,"LECO"
2019-01-21 16:09:00,0.0095,0.0041,2019-01-21 16:15:00,"LECO"
2019-02-04 16:20:00,0.0165,0.0121,2019-02-04 16:15:00,"LECO"
2019-02-11 16:26:00,0.017,0.0119,2019-02-11 16:30:00,"LECO"
2019-02-25 15:47:00,0.033,0.025,2019-02-25 15:45:00,"LECO"
2019-03-05 16:05:00,0.0612,0.0294,2019-03-05 16:00:00,"LECO"
2019-03-11 16:04:00,0.0168,0.0088,2019-03-11 16:00:00,"LECO"
2019-03-25 15:16:00,0.015,0.009,2019-03-25 15:15:00,"LECO"
2019-04-08 14:50:00,0.0254,0.0195666666666667,2019-04-08 14:45:00,"LECO"
2019-04-16 15:11:00,0.0223,0.0156,2019-04-16 15:15:00,"LECO"
2019-04-29 15:34:00,0.0148,0.009,2019-04-29 15:30:00,"LECO"
2019-05-13 15:10:00,0.0524,0.0376,2019-05-13 15:15:00,"LECO"
2019-05-20 14:37:00,0.0272,0.0207,2019-05-20 14:30:00,"LECO"
2019-06-11 14:34:00,0.0371,0.0274,2019-06-11 14:30:00,"LECO"
2019-06-17 14:50:00,0.0315,0.0235,2019-06-17 14:45:00,"LECO"
2019-07-08 15:24:00,0.0196,0.0078,2019-07-08 15:30:00,"LECO"
2019-07-15 14:34:00,0.051,0.0284,2019-07-15 14:30:00,"LECO"
2019-08-05 15:39:00,0.034,0.0243,2019-08-05 15:45:00,"LECO"
2019-08-12 15:22:00,0.0237,0.0150333333333333,2019-08-12 15:15:00,"LECO"
2019-09-03 15:35:00,0.0228,0.0156,2019-09-03 15:30:00,"LECO"
2019-09-23 15:15:00,0.024,0.0179,2019-09-23 15:15:00,"LECO"
2019-10-08 15:35:00,0.019,0.0131,2019-10-08 15:30:00,"LECO"
2019-11-11 15:33:00,0.0202,0.0138,2019-11-11 15:30:00,"LECO"
2019-11-18 16:15:00,0.0287,0.0206,2019-11-18 16:15:00,"LECO"
2019-12-09 16:31:00,0.0260666666666667,0.0198333333333333,2019-12-09 16:30:00,"LECO"
2019-12-16 18:12:00,0.016,0.0092,2019-12-16 18:15:00,"LECO"
2020-01-06 16:52:00,NA,0.0102,2020-01-06 16:45:00,"LECO"
2020-01-20 16:27:00,NA,0.0141,2020-01-20 16:30:00,"LECO"
2020-02-04 17:40:00,NA,-0.0066,2020-02-04 17:45:00,"LECO"
2020-02-10 16:57:00,NA,0.0185,2020-02-10 17:00:00,"LECO"
2020-02-24 16:42:00,NA,0.0105,2020-02-24 16:45:00,"LECO"
2020-03-02 16:18:00,NA,0.0114,2020-03-02 16:15:00,"LECO"
2020-03-16 14:35:00,NA,0.0151,2020-03-16 14:30:00,"LECO"
2020-06-22 16:16:00,NA,0.0210333333333333,2020-06-22 16:15:00,"LECO"
2020-07-13 16:08:00,NA,0.019,2020-07-13 16:15:00,"LECO"
2020-07-20 14:47:00,NA,0.0265,2020-07-20 14:45:00,"LECO"
2020-08-10 14:54:00,NA,0.0894,2020-08-10 15:00:00,"LECO"
2020-08-17 14:26:00,NA,0.0184666666666667,2020-08-17 14:30:00,"LECO"
2020-09-14 14:30:00,NA,0.0126,2020-09-14 14:30:00,"LECO"
2020-09-28 15:29:00,NA,0.0138,2020-09-28 15:30:00,"LECO"
2020-10-06 14:26:00,NA,0.0179,2020-10-06 14:30:00,"LECO"
2020-10-19 15:00:00,NA,0.0175,2020-10-19 15:00:00,"LECO"
2016-10-05 13:25:00,0.0216,0.0146,2016-10-05 13:30:00,"LEWI"
2016-10-19 13:52:00,0.0226,0.0192,2016-10-19 13:45:00,"LEWI"
2016-11-09 15:00:00,0.0367,0.0262,2016-11-09 15:00:00,"LEWI"
2016-11-30 14:32:00,0.0549,0.0383,2016-11-30 14:30:00,"LEWI"
2016-12-07 14:36:00,0.0525,0.0403,2016-12-07 14:30:00,"LEWI"
2017-01-11 14:30:00,0.0332,0.0282,2017-01-11 14:30:00,"LEWI"
2017-01-25 15:16:00,0.0393,0.0241,2017-01-25 15:15:00,"LEWI"
2017-02-01 14:22:00,0.025,0.019,2017-02-01 14:15:00,"LEWI"
2017-02-15 15:02:00,0.0102,0.0044,2017-02-15 15:00:00,"LEWI"
2017-03-01 14:50:00,0.0223,0.0156,2017-03-01 14:45:00,"LEWI"
2017-03-07 16:15:00,0.0131,0.0117,2017-03-07 16:15:00,"LEWI"
2017-03-15 13:45:00,0.0371,0.0287,2017-03-15 13:45:00,"LEWI"
2017-03-27 13:46:00,0.0131,0.0044,2017-03-27 13:45:00,"LEWI"
2017-04-19 13:46:00,0.0321,0.0236,2017-04-19 13:45:00,"LEWI"
2017-04-26 13:21:00,0.0398,0.0282,2017-04-26 13:15:00,"LEWI"
2017-05-03 09:30:00,0.0326,0.0211,2017-05-03 09:30:00,"LEWI"
2017-05-10 09:13:00,0.0296,0.0221,2017-05-10 09:15:00,"LEWI"
2017-05-24 09:20:00,0.0213,0.0112,2017-05-24 09:15:00,"LEWI"
2017-06-14 13:11:00,0.0371,0.0262,2017-06-14 13:15:00,"LEWI"
2017-06-21 13:20:00,0.0255,0.0173,2017-06-21 13:15:00,"LEWI"
2017-07-25 13:09:00,0.0351333333333333,0.025,2017-07-25 13:15:00,"LEWI"
2017-08-09 13:26:00,0.0235,0.0146,2017-08-09 13:30:00,"LEWI"
2017-08-22 13:27:00,0.0364,0.0262,2017-08-22 13:30:00,"LEWI"
2017-09-13 14:41:00,0.0262,0.0172,2017-09-13 14:45:00,"LEWI"
2017-09-27 13:35:00,0.034,0.0257,2017-09-27 13:30:00,"LEWI"
2017-10-18 13:25:00,0.0374,0.0277,2017-10-18 13:30:00,"LEWI"
2017-11-29 14:33:00,0.0172,0.0094,2017-11-29 14:30:00,"LEWI"
2017-12-05 15:52:00,0.0247,0.0199,2017-12-05 15:45:00,"LEWI"
2017-12-13 16:44:00,0.0255,0.0148,2017-12-13 16:45:00,"LEWI"
2018-01-10 14:40:00,0.0202,0.015,2018-01-10 14:45:00,"LEWI"
2018-01-24 14:15:00,0.0371,0.0241,2018-01-24 14:15:00,"LEWI"
2018-02-07 14:30:00,0.0211,0.0143,2018-02-07 14:30:00,"LEWI"
2018-02-14 14:35:00,0.0172,0.0126,2018-02-14 14:30:00,"LEWI"
2018-02-28 14:27:00,0.0377,0.0262,2018-02-28 14:30:00,"LEWI"
2018-03-07 16:40:00,0.0196,0.0138,2018-03-07 16:45:00,"LEWI"
2018-03-14 13:20:00,0.0218,0.0131,2018-03-14 13:15:00,"LEWI"
2018-03-26 14:05:00,0.0207,0.0102,2018-03-26 14:00:00,"LEWI"
2018-04-18 13:45:00,0.0172,0.0068,2018-04-18 13:45:00,"LEWI"
2018-04-25 13:20:00,0.0413,0.0282,2018-04-25 13:15:00,"LEWI"
2018-05-02 13:30:00,0.0187,0.0129,2018-05-02 13:30:00,"LEWI"
2018-05-09 13:45:00,0.027,0.016,2018-05-09 13:45:00,"LEWI"
2018-05-23 14:24:00,0.0473,0.0279,2018-05-23 14:30:00,"LEWI"
2018-06-06 13:38:00,0.0476,0.0295,2018-06-06 13:45:00,"LEWI"
2018-06-13 13:20:00,0.0428,0.0277,2018-06-13 13:15:00,"LEWI"
2018-07-02 13:40:00,0.0422,0.0258,2018-07-02 13:45:00,"LEWI"
2018-07-25 13:40:00,0.1537,0.109,2018-07-25 13:45:00,"LEWI"
2018-08-08 13:59:00,0.0381,0.0258,2018-08-08 14:00:00,"LEWI"
2018-08-21 14:06:00,0.0523333333333333,0.0367,2018-08-21 14:00:00,"LEWI"
2018-09-12 13:45:00,0.0456,0.0292,2018-09-12 13:45:00,"LEWI"
2018-09-19 14:16:00,0.0388,0.0238,2018-09-19 14:15:00,"LEWI"
2018-10-10 13:30:00,0.0275,0.0192,2018-10-10 13:30:00,"LEWI"
2018-10-17 13:31:00,0.0162,0.006,2018-10-17 13:30:00,"LEWI"
2018-11-28 14:47:00,0.0187,0.0121,2018-11-28 14:45:00,"LEWI"
2018-12-05 14:55:00,0.024,0.017,2018-12-05 15:00:00,"LEWI"
2018-12-12 14:27:00,0.0208333333333333,0.0140666666666667,2018-12-12 14:30:00,"LEWI"
2019-01-09 14:57:00,0.0265,0.0177,2019-01-09 15:00:00,"LEWI"
2019-01-23 13:38:00,0.0197,0.0116,2019-01-23 13:45:00,"LEWI"
2019-02-13 15:28:00,0.0345,0.0231,2019-02-13 15:30:00,"LEWI"
2019-02-21 14:49:00,0.0182,0.0117,2019-02-21 14:45:00,"LEWI"
2019-03-06 14:41:00,0.036,0.0235,2019-03-06 14:45:00,"LEWI"
2019-03-13 13:37:00,0.0163,0.01,2019-03-13 13:30:00,"LEWI"
2019-03-18 14:12:00,0.0201,0.0145,2019-03-18 14:15:00,"LEWI"
2019-04-03 13:15:00,0.0146,0.0109,2019-04-03 13:15:00,"LEWI"
2019-04-24 14:32:00,0.0266,0.0179666666666667,2019-04-24 14:30:00,"LEWI"
2019-05-01 13:15:00,0.0243,0.0153,2019-05-01 13:15:00,"LEWI"
2019-05-08 13:20:00,0.0381,0.0258,2019-05-08 13:15:00,"LEWI"
2019-05-15 13:40:00,0.0296,0.0201,2019-05-15 13:45:00,"LEWI"
2019-05-22 13:32:00,0.0347,0.0238,2019-05-22 13:30:00,"LEWI"
2019-06-12 13:59:00,0.0549,0.0476,2019-06-12 14:00:00,"LEWI"
2019-06-19 13:33:00,0.0432,0.0308,2019-06-19 13:30:00,"LEWI"
2019-07-31 13:30:00,0.01975,0.0443,2019-07-31 13:30:00,"LEWI"
2019-08-07 14:10:00,0.0369,0.0172,2019-08-07 14:15:00,"LEWI"
2019-08-21 13:32:00,0.06,0.0449,2019-08-21 13:30:00,"LEWI"
2019-09-11 13:21:00,0.0231,0.0143,2019-09-11 13:15:00,"LEWI"
2019-09-25 12:50:00,0.0281,0.0194,2019-09-25 12:45:00,"LEWI"
2019-10-09 13:00:00,0.0604,0.0451,2019-10-09 13:00:00,"LEWI"
2019-10-16 12:51:00,0.0213,0.015,2019-10-16 12:45:00,"LEWI"
2019-11-20 14:21:00,0.0179,0.0165,2019-11-20 14:15:00,"LEWI"
2019-12-04 14:30:00,0.0168,0.0104,2019-12-04 14:30:00,"LEWI"
2019-12-11 14:20:00,0.0289666666666667,0.0226,2019-12-11 14:15:00,"LEWI"
2020-01-08 14:15:00,NA,0.0031,2020-01-08 14:15:00,"LEWI"
2020-01-29 14:05:00,NA,0.0182666666666667,2020-01-29 14:00:00,"LEWI"
2020-02-12 14:11:00,NA,0.0139,2020-02-12 14:15:00,"LEWI"
2020-02-19 14:05:00,NA,0.0107,2020-02-19 14:00:00,"LEWI"
2020-03-04 13:41:00,NA,0.0085,2020-03-04 13:45:00,"LEWI"
2020-03-11 12:57:00,NA,0.0194,2020-03-11 13:00:00,"LEWI"
2020-03-18 13:43:00,NA,0.0204,2020-03-18 13:45:00,"LEWI"
2020-07-01 13:30:00,NA,0.0335,2020-07-01 13:30:00,"LEWI"
2020-07-06 13:30:00,NA,0.0245,2020-07-06 13:30:00,"LEWI"
2020-07-15 13:40:00,NA,0.0245,2020-07-15 13:45:00,"LEWI"
2020-07-29 13:30:00,NA,0.0214,2020-07-29 13:30:00,"LEWI"
2020-08-04 14:28:00,NA,0.0976,2020-08-04 14:30:00,"LEWI"
2020-08-26 12:30:00,NA,0.0274,2020-08-26 12:30:00,"LEWI"
2020-09-16 13:30:00,NA,0.0247,2020-09-16 13:30:00,"LEWI"
2020-09-23 13:25:00,NA,0.0913,2020-09-23 13:30:00,"LEWI"
2020-10-07 13:00:00,NA,0.0157,2020-10-07 13:00:00,"LEWI"
2020-10-14 13:16:00,NA,0.0352,2020-10-14 13:15:00,"LEWI"
2017-04-11 15:20:00,0.0615,0.0398,2017-04-11 15:15:00,"LIRO"
2017-04-11 16:00:00,0.0692,0.0502,2017-04-11 16:00:00,"LIRO"
2017-04-11 16:50:00,0.0813,0.0627,2017-04-11 16:45:00,"LIRO"
2017-05-01 15:42:00,0.0632,0.0417,2017-05-01 15:45:00,"LIRO"
2017-05-01 16:27:00,0.0559,0.0357,2017-05-01 16:30:00,"LIRO"
2017-05-01 18:02:00,0.0709,0.0479,2017-05-01 18:00:00,"LIRO"
2017-06-05 14:55:00,0.0984,0.07,2017-06-05 15:00:00,"LIRO"
2017-06-05 15:25:00,0.0938,0.0644,2017-06-05 15:30:00,"LIRO"
2017-06-05 16:28:00,0.0879,0.0602,2017-06-05 16:30:00,"LIRO"
2017-07-10 14:36:00,0.1124,0.0796,2017-07-10 14:30:00,"LIRO"
2017-07-10 15:07:00,0.1129,0.0797,2017-07-10 15:00:00,"LIRO"
2017-07-10 15:48:00,0.1115,0.0777,2017-07-10 15:45:00,"LIRO"
2017-07-31 14:34:00,0.1263,0.0833,2017-07-31 14:30:00,"LIRO"
2017-07-31 15:03:00,0.1216,0.0808,2017-07-31 15:00:00,"LIRO"
2017-07-31 15:54:00,0.1318,0.0876,2017-07-31 16:00:00,"LIRO"
2017-08-28 14:30:00,0.1114,0.0745,2017-08-28 14:30:00,"LIRO"
2017-08-28 15:12:00,0.1085,0.0734,2017-08-28 15:15:00,"LIRO"
2017-08-28 15:34:00,0.1091,0.074,2017-08-28 15:30:00,"LIRO"
2017-10-02 14:50:00,0.1064,0.0706,2017-10-02 14:45:00,"LIRO"
2017-10-02 15:41:00,0.109,0.0729,2017-10-02 15:45:00,"LIRO"
2017-10-02 16:00:00,0.1081,0.0729,2017-10-02 16:00:00,"LIRO"
2017-11-06 17:08:00,0.1073,0.0712,2017-11-06 17:15:00,"LIRO"
2017-11-06 17:26:00,0.1061,0.0711,2017-11-06 17:30:00,"LIRO"
2018-02-12 17:40:00,0.1017,0.0687,2018-02-12 17:45:00,"LIRO"
2018-03-06 18:01:00,0.0966,0.0649,2018-03-06 18:00:00,"LIRO"
2018-05-14 15:16:00,0.0689,0.0418,2018-05-14 15:15:00,"LIRO"
2018-05-14 15:32:00,0.0904,0.0605,2018-05-14 15:30:00,"LIRO"
2018-05-21 16:45:00,0.0826,0.0551,2018-05-21 16:45:00,"LIRO"
2018-05-21 16:54:00,0.0721,0.0459,2018-05-21 17:00:00,"LIRO"
2018-06-04 16:08:00,0.0814,0.0542,2018-06-04 16:15:00,"LIRO"
2018-06-04 16:16:00,0.086,0.0629,2018-06-04 16:15:00,"LIRO"
2018-07-02 13:47:00,0.1029,0.0689,2018-07-02 13:45:00,"LIRO"
2018-07-02 13:50:00,0.0876,0.0554,2018-07-02 13:45:00,"LIRO"
2018-08-06 15:45:00,0.1023,0.066,2018-08-06 15:45:00,"LIRO"
2018-09-04 15:01:00,0.1197,0.0865,2018-09-04 15:00:00,"LIRO"
2018-10-01 14:32:00,0.1049,0.0731,2018-10-01 14:30:00,"LIRO"
2018-10-22 15:22:00,0.1059,0.0624,2018-10-22 15:15:00,"LIRO"
2018-11-05 15:33:00,0.0981,0.066,2018-11-05 15:30:00,"LIRO"
2019-02-05 18:20:00,0.1108,0.0736,2019-02-05 18:15:00,"LIRO"
2019-03-05 20:16:00,0.0612,0.0294,2019-03-05 20:15:00,"LIRO"
2019-04-30 16:10:00,0.0751,0.0507,2019-04-30 16:15:00,"LIRO"
2019-05-13 16:55:00,0.0649,0.0435,2019-05-13 17:00:00,"LIRO"
2019-05-13 17:06:00,0.0842,0.058,2019-05-13 17:00:00,"LIRO"
2019-06-03 15:38:00,0.0792,0.0525,2019-06-03 15:45:00,"LIRO"
2019-07-01 15:09:00,0.11815,0.07285,2019-07-01 15:15:00,"LIRO"
2019-07-01 15:35:00,0.1224,0.07965,2019-07-01 15:30:00,"LIRO"
2019-08-05 15:15:00,0.1362,0.0876,2019-08-05 15:15:00,"LIRO"
2019-09-04 14:42:00,0.1174,0.0918,2019-09-04 14:45:00,"LIRO"
2019-09-30 15:43:00,0.1105,0.0729,2019-09-30 15:45:00,"LIRO"
2019-10-22 15:16:00,0.111266666666667,0.0736666666666667,2019-10-22 15:15:00,"LIRO"
2019-11-04 16:19:00,0.109,0.0724,2019-11-04 16:15:00,"LIRO"
2020-01-21 19:40:00,NA,0.0673,2020-01-21 19:45:00,"LIRO"
2020-02-04 19:35:00,NA,0.0367,2020-02-04 19:30:00,"LIRO"
2020-03-03 19:05:00,NA,0.0655,2020-03-03 19:00:00,"LIRO"
2020-06-29 16:03:00,NA,0.2263,2020-06-29 16:00:00,"LIRO"
2020-08-03 15:39:00,NA,0.0740666666666667,2020-08-03 15:45:00,"LIRO"
2020-09-08 15:32:00,NA,0.077,2020-09-08 15:30:00,"LIRO"
2020-10-05 15:42:00,NA,0.0805333333333333,2020-10-05 15:45:00,"LIRO"
2020-10-27 18:58:00,NA,0.0604,2020-10-27 19:00:00,"LIRO"
2017-11-07 19:55:00,0.0286,0.0194,2017-11-07 20:00:00,"MART"
2017-11-20 18:24:00,0.0673,0.0459,2017-11-20 18:30:00,"MART"
2017-12-12 18:25:00,0.0196,0.0112,2017-12-12 18:30:00,"MART"
2017-12-14 18:00:00,0.0148,0.0082,2017-12-14 18:00:00,"MART"
2018-01-09 18:26:00,0.0428,0.0323,2018-01-09 18:30:00,"MART"
2018-01-15 18:39:00,0.0199,0.0119,2018-01-15 18:45:00,"MART"
2018-02-01 19:37:00,0.0401,0.0264,2018-02-01 19:30:00,"MART"
2018-02-13 20:07:00,0.0088,0.0046,2018-02-13 20:00:00,"MART"
2018-02-15 20:26:00,0.0238,0.0153,2018-02-15 20:30:00,"MART"
2018-03-01 17:35:00,0.0534,0.0374,2018-03-01 17:30:00,"MART"
2018-03-13 18:12:00,0.0226,0.0145,2018-03-13 18:15:00,"MART"
2018-03-19 19:45:00,0.0228,0.0147333333333333,2018-03-19 19:45:00,"MART"
2018-04-10 17:38:00,0.0264,0.0162,2018-04-10 17:45:00,"MART"
2018-04-26 16:58:00,0.0173,0.0095,2018-04-26 17:00:00,"MART"
2018-05-08 18:28:00,0.0141,0.009,2018-05-08 18:30:00,"MART"
2018-05-17 17:16:00,0.0133,0.0107,2018-05-17 17:15:00,"MART"
2018-06-12 17:35:00,0.0172,0.009,2018-06-12 17:30:00,"MART"
2018-06-21 17:19:00,0.0269,0.0187,2018-06-21 17:15:00,"MART"
2018-07-10 17:20:00,0.0208666666666667,0.0125333333333333,2018-07-10 17:15:00,"MART"
2018-08-14 19:49:00,0.0177,0.0099,2018-08-14 19:45:00,"MART"
2018-09-11 18:06:00,0.0221,0.0151,2018-09-11 18:00:00,"MART"
2018-09-13 18:15:00,0.0216,0.0134,2018-09-13 18:15:00,"MART"
2018-10-09 18:26:00,0.0284,0.0204,2018-10-09 18:30:00,"MART"
2018-11-01 17:59:00,0.0435,0.0328,2018-11-01 18:00:00,"MART"
2018-12-03 17:44:00,0.0296,0.0192,2018-12-03 17:45:00,"MART"
2018-12-11 18:35:00,0.0325,0.0238,2018-12-11 18:30:00,"MART"
2019-01-08 18:24:00,0.0223,0.0165,2019-01-08 18:30:00,"MART"
2019-01-17 19:56:00,0.00826666666666667,0.00523333333333333,2019-01-17 20:00:00,"MART"
2019-01-31 19:22:00,0.008,0.0036,2019-01-31 19:15:00,"MART"
2019-02-14 20:01:00,0.0145,0.0112,2019-02-14 20:00:00,"MART"
2019-02-19 18:33:00,0.0124,0.0085,2019-02-19 18:30:00,"MART"
2019-02-28 19:40:00,0.026,0.0213,2019-02-28 19:45:00,"MART"
2019-03-12 17:07:00,0.0197,0.0187,2019-03-12 17:00:00,"MART"
2019-04-09 18:15:00,0.0466,0.0316,2019-04-09 18:15:00,"MART"
2019-04-11 17:31:00,0.0307666666666667,0.0224,2019-04-11 17:30:00,"MART"
2019-04-16 18:00:00,0.0248,0.0179,2019-04-16 18:00:00,"MART"
2019-04-25 17:05:00,0.0126,0.0087,2019-04-25 17:00:00,"MART"
2019-05-07 16:30:00,0.0128,0.0078,2019-05-07 16:30:00,"MART"
2019-05-16 17:47:00,0.0298,0.0213,2019-05-16 17:45:00,"MART"
2019-06-11 18:05:00,0.0163,0.0136,2019-06-11 18:00:00,"MART"
2019-06-20 17:52:00,0.024,0.0165,2019-06-20 17:45:00,"MART"
2019-06-27 17:38:00,0.0486,0.0522,2019-06-27 17:45:00,"MART"
2019-07-09 17:55:00,0.0207,0.0136,2019-07-09 18:00:00,"MART"
2019-08-13 16:56:00,0.0321,0.0235,2019-08-13 17:00:00,"MART"
